pollen_concentration,timestamp
0.1 2026-01-01 10:44:52.906085
0.1 2026-01-02 10:43:44.029964
0.3 2026-01-03 10:42:41.663863
0.4 2026-01-04 10:42:35.810088
0.1 2026-01-05 10:49:26.617643
0.1 2026-01-06 10:47:55.773142
0.1 2026-01-07 10:47:39.176363
0.1 2026-01-08 10:48:38.410194
0.1 2026-01-09 10:47:20.883214
0.1 2026-01-10 10:42:42.802552
0.1 2026-01-11 10:43:43.265142
0.1 2026-01-12 10:49:46.417978
0.1 2026-01-13 10:48:18.014756
0.4 2026-01-14 10:49:48.226983
0.5 2026-01-15 10:48:12.182028
