0.2  2025-10-31  13:57:05.665754
0.2  2025-10-31  13:57:05.665762
Split,CRKVINA,0.2,2025-10-31T15:10:39.317916
0.2,2025-10-31T15:17:00.139846
0.2 2025-10-31 15:25:14.757536
