0.2  2025-10-31  13:56:54.506285
0.2  2025-10-31  13:56:54.506296
Dubrovnik,CRKVINA,0.2,2025-10-31T15:10:27.919092
0.2,2025-10-31T15:16:48.714229
0.2 2025-10-31 15:25:03.405978
